week,n,pct_pos,pct_neu,pct_neg,net_sentiment,ci_low,ci_high,low_confidence,aspect
2025-11-16 00:00:00+00:00,9,0.1111111111111111,0.1111111111111111,0.7777777777777778,-0.6666666666666666,-1.0,-0.2222222222222222,True,entretenimiento
2025-11-23 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,entretenimiento
2025-11-30 00:00:00+00:00,5,0.6,0.0,0.4,0.2,-0.6,1.0,True,entretenimiento
2025-12-07 00:00:00+00:00,65,0.38461538461538464,0.4307692307692308,0.18461538461538463,0.2,0.03076923076923077,0.36923076923076925,False,entretenimiento
2025-12-14 00:00:00+00:00,16,0.1875,0.5,0.3125,-0.125,-0.4375,0.1875,True,entretenimiento
2025-12-21 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,entretenimiento
2025-12-28 00:00:00+00:00,1,1.0,0.0,0.0,1.0,,,True,entretenimiento
2026-01-11 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,entretenimiento
2026-01-18 00:00:00+00:00,15,0.06666666666666667,0.5333333333333333,0.4,-0.3333333333333333,-0.6,0.0,True,entretenimiento
2026-01-25 00:00:00+00:00,17,0.7058823529411765,0.0,0.29411764705882354,0.4117647058823529,-0.058823529411764705,0.7647058823529411,True,entretenimiento
2026-02-08 00:00:00+00:00,34,0.11764705882352941,0.2647058823529412,0.6176470588235294,-0.5,-0.7352941176470589,-0.23529411764705882,False,entretenimiento
2026-02-15 00:00:00+00:00,12,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,-0.08333333333333333,0.75,True,entretenimiento
2026-02-22 00:00:00+00:00,12,0.16666666666666666,0.4166666666666667,0.4166666666666667,-0.25,-0.6666666666666666,0.16666666666666666,True,entretenimiento
2026-03-01 00:00:00+00:00,14,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,-0.07142857142857142,0.5714285714285714,True,entretenimiento
2026-03-08 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,entretenimiento
2026-03-15 00:00:00+00:00,13,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.23076923076923078,-0.15384615384615385,0.6153846153846154,True,entretenimiento
2026-03-22 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,entretenimiento
2026-03-29 00:00:00+00:00,13,0.15384615384615385,0.3076923076923077,0.5384615384615384,-0.38461538461538464,-0.7692307692307693,0.0,True,entretenimiento
2026-04-05 00:00:00+00:00,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,,,True,entretenimiento
2026-04-12 00:00:00+00:00,2,0.0,1.0,0.0,0.0,,,True,entretenimiento
2026-04-19 00:00:00+00:00,31,0.22580645161290322,0.3870967741935484,0.3870967741935484,-0.16129032258064516,-0.41935483870967744,0.0967741935483871,False,entretenimiento
2026-04-26 00:00:00+00:00,6,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,-0.3333333333333333,0.8333333333333334,True,entretenimiento
2026-05-03 00:00:00+00:00,2,0.0,0.5,0.5,-0.5,,,True,entretenimiento
2026-05-10 00:00:00+00:00,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,-0.6666666666666666,0.6666666666666666,True,entretenimiento
2026-05-17 00:00:00+00:00,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,,,True,entretenimiento
2026-05-24 00:00:00+00:00,4,0.0,0.25,0.75,-0.75,,,True,entretenimiento
2026-05-31 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,entretenimiento
2026-06-14 00:00:00+00:00,11,0.09090909090909091,0.2727272727272727,0.6363636363636364,-0.5454545454545454,-0.9090909090909091,-0.18181818181818182,True,entretenimiento
2026-06-21 00:00:00+00:00,52,0.17307692307692307,0.21153846153846154,0.6153846153846154,-0.4423076923076923,-0.6538461538461539,-0.23076923076923078,False,entretenimiento
2026-06-28 00:00:00+00:00,161,0.37888198757763975,0.19875776397515527,0.422360248447205,-0.043478260869565216,-0.18012422360248448,0.09316770186335403,False,entretenimiento
2026-07-05 00:00:00+00:00,51,0.3137254901960784,0.29411764705882354,0.39215686274509803,-0.0784313725490196,-0.3137254901960784,0.1568627450980392,False,entretenimiento
2026-07-12 00:00:00+00:00,102,0.4117647058823529,0.16666666666666666,0.4215686274509804,-0.00980392156862745,-0.18627450980392157,0.16666666666666666,False,entretenimiento
2025-01-12 00:00:00+00:00,161,0.18012422360248448,0.5527950310559007,0.2670807453416149,-0.08695652173913043,-0.18633540372670807,0.018633540372670808,False,general
2025-01-19 00:00:00+00:00,915,0.2448087431693989,0.46229508196721314,0.292896174863388,-0.048087431693989074,-0.09508196721311475,2.73224043714356e-05,False,general
2025-01-26 00:00:00+00:00,673,0.2199108469539376,0.3818722139673105,0.39821693907875183,-0.17830609212481427,-0.2362555720653789,-0.12184249628528974,False,general
2025-02-02 00:00:00+00:00,303,0.25742574257425743,0.5148514851485149,0.22772277227722773,0.0297029702970297,-0.052805280528052806,0.10561056105610561,False,general
2025-02-09 00:00:00+00:00,109,0.1559633027522936,0.5137614678899083,0.3302752293577982,-0.1743119266055046,-0.30275229357798167,-0.045871559633027525,False,general
2025-02-16 00:00:00+00:00,203,0.5123152709359606,0.27586206896551724,0.21182266009852216,0.30049261083743845,0.18719211822660098,0.41379310344827586,False,general
2025-02-23 00:00:00+00:00,40,0.35,0.325,0.325,0.025,-0.225,0.275,False,general
2025-03-02 00:00:00+00:00,19,0.15789473684210525,0.42105263157894735,0.42105263157894735,-0.2631578947368421,-0.5789473684210527,0.05263157894736842,True,general
2025-03-09 00:00:00+00:00,570,0.2824561403508772,0.4,0.3175438596491228,-0.03508771929824561,-0.09824561403508772,0.026359649122806778,False,general
2025-03-16 00:00:00+00:00,98,0.24489795918367346,0.3673469387755102,0.3877551020408163,-0.14285714285714285,-0.2857142857142857,0.01020408163265306,False,general
2025-03-23 00:00:00+00:00,160,0.075,0.375,0.55,-0.475,-0.575,-0.38125,False,general
2025-03-30 00:00:00+00:00,89,0.1348314606741573,0.4606741573033708,0.4044943820224719,-0.2696629213483146,-0.4044943820224719,-0.12359550561797752,False,general
2025-04-06 00:00:00+00:00,139,0.2014388489208633,0.381294964028777,0.4172661870503597,-0.2158273381294964,-0.3381294964028777,-0.09352517985611511,False,general
2025-04-13 00:00:00+00:00,74,0.17567567567567569,0.4189189189189189,0.40540540540540543,-0.22972972972972974,-0.3918918918918919,-0.06722972972973158,False,general
2025-04-20 00:00:00+00:00,63,0.15873015873015872,0.38095238095238093,0.4603174603174603,-0.30158730158730157,-0.47619047619047616,-0.12698412698412698,False,general
2025-04-27 00:00:00+00:00,63,0.23809523809523808,0.4126984126984127,0.3492063492063492,-0.1111111111111111,-0.2857142857142857,0.06349206349206349,False,general
2025-05-04 00:00:00+00:00,38,0.23684210526315788,0.2894736842105263,0.47368421052631576,-0.23684210526315788,-0.5,0.02631578947368421,False,general
2025-05-11 00:00:00+00:00,22,0.18181818181818182,0.5,0.3181818181818182,-0.13636363636363635,-0.4090909090909091,0.13636363636363635,True,general
2025-05-18 00:00:00+00:00,14,0.21428571428571427,0.2857142857142857,0.5,-0.2857142857142857,-0.6428571428571429,0.14285714285714285,True,general
2025-05-25 00:00:00+00:00,8,0.125,0.75,0.125,0.0,-0.375,0.375,True,general
2025-06-01 00:00:00+00:00,71,0.2676056338028169,0.5211267605633803,0.2112676056338028,0.056338028169014086,-0.09859154929577464,0.22535211267605634,False,general
2025-06-08 00:00:00+00:00,271,0.18450184501845018,0.5387453874538746,0.2767527675276753,-0.09225092250922509,-0.16974169741697417,-0.01107011070110701,False,general
2025-06-15 00:00:00+00:00,238,0.12184873949579832,0.6050420168067226,0.27310924369747897,-0.15126050420168066,-0.23109243697478993,-0.07563025210084033,False,general
2025-06-22 00:00:00+00:00,354,0.09322033898305085,0.5480225988700564,0.3587570621468927,-0.2655367231638418,-0.3333333333333333,-0.2033898305084746,False,general
2025-06-29 00:00:00+00:00,192,0.09895833333333333,0.5520833333333334,0.3489583333333333,-0.25,-0.3385416666666667,-0.16666666666666666,False,general
2025-07-06 00:00:00+00:00,221,0.2669683257918552,0.3212669683257919,0.4117647058823529,-0.14479638009049775,-0.24445701357466063,-0.04072398190045249,False,general
2025-07-13 00:00:00+00:00,102,0.09803921568627451,0.5294117647058824,0.37254901960784315,-0.27450980392156865,-0.4019607843137255,-0.14705882352941177,False,general
2025-07-20 00:00:00+00:00,170,0.3,0.4235294117647059,0.27647058823529413,0.023529411764705882,-0.09411764705882353,0.13529411764705881,False,general
2025-07-27 00:00:00+00:00,394,0.10913705583756345,0.682741116751269,0.20812182741116753,-0.09898477157360407,-0.1548223350253807,-0.04568527918781726,False,general
2025-08-03 00:00:00+00:00,144,0.13194444444444445,0.5763888888888888,0.2916666666666667,-0.1597222222222222,-0.2569444444444444,-0.0625,False,general
2025-08-10 00:00:00+00:00,19,0.15789473684210525,0.5263157894736842,0.3157894736842105,-0.15789473684210525,-0.42105263157894735,0.15789473684210525,True,general
2025-08-17 00:00:00+00:00,206,0.2524271844660194,0.45145631067961167,0.2961165048543689,-0.043689320388349516,-0.13592233009708737,0.05825242718446602,False,general
2025-08-24 00:00:00+00:00,445,0.1348314606741573,0.32808988764044944,0.5370786516853933,-0.40224719101123596,-0.46741573033707867,-0.3393258426966292,False,general
2025-08-31 00:00:00+00:00,177,0.23163841807909605,0.3107344632768362,0.4576271186440678,-0.22598870056497175,-0.3446327683615819,-0.11299435028248588,False,general
2025-09-07 00:00:00+00:00,118,0.3050847457627119,0.4322033898305085,0.2627118644067797,0.0423728813559322,-0.09322033898305085,0.17796610169491525,False,general
2025-09-14 00:00:00+00:00,421,0.4750593824228028,0.28028503562945367,0.24465558194774348,0.23040380047505937,0.1543942992874109,0.30641330166270786,False,general
2025-09-21 00:00:00+00:00,963,0.19626168224299065,0.6064382139148494,0.19730010384215993,-0.0010384215991692627,-0.04361370716510903,0.03948598130841107,False,general
2025-09-28 00:00:00+00:00,289,0.29411764705882354,0.4809688581314879,0.22491349480968859,0.06920415224913495,-0.010380622837370242,0.14878892733564014,False,general
2025-10-05 00:00:00+00:00,65,0.2153846153846154,0.4461538461538462,0.3384615384615385,-0.12307692307692308,-0.3076923076923077,0.06153846153846154,False,general
2025-10-12 00:00:00+00:00,285,0.32280701754385965,0.42105263157894735,0.256140350877193,0.06666666666666667,-0.021052631578947368,0.14736842105263157,False,general
2025-10-19 00:00:00+00:00,57,0.22807017543859648,0.5087719298245614,0.2631578947368421,-0.03508771929824561,-0.21052631578947367,0.15789473684210525,False,general
2025-10-26 00:00:00+00:00,217,0.1935483870967742,0.4792626728110599,0.3271889400921659,-0.1336405529953917,-0.22580645161290322,-0.03686635944700461,False,general
2025-11-02 00:00:00+00:00,309,0.2783171521035599,0.37216828478964403,0.34951456310679613,-0.07119741100323625,-0.15865695792880258,0.012944983818770227,False,general
2025-11-09 00:00:00+00:00,166,0.3253012048192771,0.3795180722891566,0.29518072289156627,0.030120481927710843,-0.09036144578313253,0.14457831325301204,False,general
2025-11-16 00:00:00+00:00,97,0.14432989690721648,0.27835051546391754,0.5773195876288659,-0.4329896907216495,-0.5773195876288659,-0.28865979381443296,False,general
2025-11-23 00:00:00+00:00,36,0.1111111111111111,0.4722222222222222,0.4166666666666667,-0.3055555555555556,-0.5006944444444444,-0.08333333333333333,False,general
2025-11-30 00:00:00+00:00,56,0.23214285714285715,0.21428571428571427,0.5535714285714286,-0.32142857142857145,-0.5178571428571429,-0.10714285714285714,False,general
2025-12-07 00:00:00+00:00,354,0.2033898305084746,0.4830508474576271,0.3135593220338983,-0.11016949152542373,-0.1864406779661017,-0.03389830508474576,False,general
2025-12-14 00:00:00+00:00,145,0.1724137931034483,0.4482758620689655,0.3793103448275862,-0.20689655172413793,-0.3310344827586207,-0.08948275862069059,False,general
2025-12-21 00:00:00+00:00,18,0.0,0.3888888888888889,0.6111111111111112,-0.6111111111111112,-0.8333333333333334,-0.3888888888888889,True,general
2025-12-28 00:00:00+00:00,14,0.14285714285714285,0.35714285714285715,0.5,-0.35714285714285715,-0.7142857142857143,0.0,True,general
2026-01-04 00:00:00+00:00,6,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.0,True,general
2026-01-11 00:00:00+00:00,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,-0.1111111111111111,-0.5555555555555556,0.3333333333333333,True,general
2026-01-18 00:00:00+00:00,283,0.19434628975265017,0.48056537102473496,0.3250883392226148,-0.13074204946996468,-0.20848056537102475,-0.04946996466431095,False,general
2026-01-25 00:00:00+00:00,216,0.18518518518518517,0.4351851851851852,0.37962962962962965,-0.19444444444444445,-0.28703703703703703,-0.09247685185185248,False,general
2026-02-01 00:00:00+00:00,38,0.15789473684210525,0.4473684210526316,0.39473684210526316,-0.23684210526315788,-0.4473684210526316,-0.02631578947368421,False,general
2026-02-08 00:00:00+00:00,287,0.10801393728222997,0.554006968641115,0.33797909407665505,-0.22996515679442509,-0.30313588850174217,-0.156794425087108,False,general
2026-02-15 00:00:00+00:00,169,0.14201183431952663,0.621301775147929,0.23668639053254437,-0.09467455621301775,-0.1893491124260355,0.0,False,general
2026-02-22 00:00:00+00:00,142,0.2605633802816901,0.3591549295774648,0.38028169014084506,-0.11971830985915492,-0.2535211267605634,0.00017605633802720828,False,general
2026-03-01 00:00:00+00:00,222,0.20270270270270271,0.34684684684684686,0.45045045045045046,-0.24774774774774774,-0.34684684684684686,-0.13963963963963963,False,general
2026-03-08 00:00:00+00:00,89,0.33707865168539325,0.38202247191011235,0.2808988764044944,0.056179775280898875,-0.10112359550561797,0.2247191011235955,False,general
2026-03-15 00:00:00+00:00,175,0.21714285714285714,0.4228571428571429,0.36,-0.14285714285714285,-0.25142857142857145,-0.03428571428571429,False,general
2026-03-22 00:00:00+00:00,51,0.0784313725490196,0.29411764705882354,0.6274509803921569,-0.5490196078431373,-0.7058823529411765,-0.37254901960784315,False,general
2026-03-29 00:00:00+00:00,260,0.12692307692307692,0.3269230769230769,0.5461538461538461,-0.41923076923076924,-0.5038461538461538,-0.33076923076923076,False,general
2026-04-05 00:00:00+00:00,57,0.07017543859649122,0.2631578947368421,0.6666666666666666,-0.5964912280701754,-0.7543859649122807,-0.42105263157894735,False,general
2026-04-12 00:00:00+00:00,26,0.038461538461538464,0.46153846153846156,0.5,-0.46153846153846156,-0.6923076923076923,-0.23076923076923078,True,general
2026-04-19 00:00:00+00:00,329,0.2006079027355623,0.3951367781155015,0.40425531914893614,-0.20364741641337386,-0.2826747720364742,-0.12462006079027356,False,general
2026-04-26 00:00:00+00:00,157,0.24203821656050956,0.5095541401273885,0.2484076433121019,-0.006369426751592357,-0.12101910828025478,0.10191082802547771,False,general
2026-05-03 00:00:00+00:00,52,0.28846153846153844,0.36538461538461536,0.34615384615384615,-0.057692307692307696,-0.28846153846153844,0.15384615384615385,False,general
2026-05-10 00:00:00+00:00,53,0.2641509433962264,0.41509433962264153,0.32075471698113206,-0.05660377358490566,-0.2641509433962264,0.1509433962264151,False,general
2026-05-17 00:00:00+00:00,51,0.17647058823529413,0.45098039215686275,0.37254901960784315,-0.19607843137254902,-0.39215686274509803,0.0,False,general
2026-05-24 00:00:00+00:00,25,0.36,0.24,0.4,-0.04,-0.36,0.28,True,general
2026-05-31 00:00:00+00:00,12,0.16666666666666666,0.5,0.3333333333333333,-0.16666666666666666,-0.5833333333333334,0.25,True,general
2026-06-07 00:00:00+00:00,8,0.125,0.375,0.5,-0.375,-0.875,0.125,True,general
2026-06-14 00:00:00+00:00,620,0.18548387096774194,0.41451612903225804,0.4,-0.21451612903225806,-0.2709677419354839,-0.15645161290322582,False,general
2026-06-21 00:00:00+00:00,2713,0.11758201253225212,0.41540729819388134,0.4670106892738666,-0.34942867674161443,-0.37523037228160705,-0.32399557685219316,False,general
2026-06-28 00:00:00+00:00,6154,0.11748456288592785,0.41403964900877477,0.4684757881052974,-0.35099122521936954,-0.36870734481637957,-0.33392915177120575,False,general
2026-07-05 00:00:00+00:00,1479,0.1359026369168357,0.40973630831643004,0.4543610547667343,-0.3184584178498986,-0.35294117647058826,-0.2839756592292089,False,general
2026-07-12 00:00:00+00:00,2580,0.11162790697674418,0.3550387596899225,0.5333333333333333,-0.42170542635658914,-0.44728682170542633,-0.3953488372093023,False,general
2025-01-19 00:00:00+00:00,20,0.7,0.15,0.15,0.55,0.2,0.85,True,mixto
2025-01-26 00:00:00+00:00,11,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.2727272727272727,-0.18181818181818182,0.7272727272727273,True,mixto
2025-02-02 00:00:00+00:00,6,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,True,mixto
2025-02-16 00:00:00+00:00,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,,,True,mixto
2025-03-09 00:00:00+00:00,33,0.6060606060606061,0.06060606060606061,0.3333333333333333,0.2727272727272727,-0.030303030303030304,0.5757575757575758,False,mixto
2025-03-16 00:00:00+00:00,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,,,True,mixto
2025-03-23 00:00:00+00:00,2,0.0,0.0,1.0,-1.0,,,True,mixto
2025-03-30 00:00:00+00:00,1,1.0,0.0,0.0,1.0,,,True,mixto
2025-04-06 00:00:00+00:00,5,0.2,0.2,0.6,-0.4,-1.0,0.4,True,mixto
2025-04-13 00:00:00+00:00,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,True,mixto
2025-04-20 00:00:00+00:00,1,1.0,0.0,0.0,1.0,,,True,mixto
2025-04-27 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,mixto
2025-05-04 00:00:00+00:00,2,0.5,0.5,0.0,0.5,,,True,mixto
2025-06-08 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,mixto
2025-06-15 00:00:00+00:00,2,0.0,0.5,0.5,-0.5,,,True,mixto
2025-06-22 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,mixto
2025-07-06 00:00:00+00:00,2,0.0,0.0,1.0,-1.0,,,True,mixto
2025-07-13 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,mixto
2025-07-27 00:00:00+00:00,2,0.5,0.5,0.0,0.5,,,True,mixto
2025-08-03 00:00:00+00:00,1,0.0,1.0,0.0,0.0,,,True,mixto
2025-08-17 00:00:00+00:00,1,0.0,1.0,0.0,0.0,,,True,mixto
2025-08-24 00:00:00+00:00,5,0.0,0.0,1.0,-1.0,-1.0,-1.0,True,mixto
2025-09-07 00:00:00+00:00,2,1.0,0.0,0.0,1.0,,,True,mixto
2025-09-14 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,mixto
2025-09-21 00:00:00+00:00,9,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,-0.3333333333333333,0.6666666666666666,True,mixto
2025-10-12 00:00:00+00:00,1,0.0,1.0,0.0,0.0,,,True,mixto
2025-10-19 00:00:00+00:00,1,0.0,1.0,0.0,0.0,,,True,mixto
2025-10-26 00:00:00+00:00,1,1.0,0.0,0.0,1.0,,,True,mixto
2025-11-02 00:00:00+00:00,5,0.0,0.0,1.0,-1.0,-1.0,-1.0,True,mixto
2025-11-09 00:00:00+00:00,1,1.0,0.0,0.0,1.0,,,True,mixto
2025-12-07 00:00:00+00:00,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,-0.5,0.5,True,mixto
2025-12-14 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,mixto
2026-01-18 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,mixto
2026-01-25 00:00:00+00:00,3,0.3333333333333333,0.0,0.6666666666666666,-0.3333333333333333,,,True,mixto
2026-02-08 00:00:00+00:00,2,0.0,0.5,0.5,-0.5,,,True,mixto
2026-03-01 00:00:00+00:00,1,0.0,1.0,0.0,0.0,,,True,mixto
2026-03-15 00:00:00+00:00,1,0.0,0.0,1.0,-1.0,,,True,mixto
2026-03-29 00:00:00+00:00,2,0.0,0.0,1.0,-1.0,,,True,mixto
2026-04-19 00:00:00+00:00,1,1.0,0.0,0.0,1.0,,,True,mixto
2026-04-26 00:00:00+00:00,2,0.5,0.0,0.5,0.0,,,True,mixto
2026-06-14 00:00:00+00:00,8,0.0,0.5,0.5,-0.5,-0.875,-0.125,True,mixto
2026-06-21 00:00:00+00:00,22,0.045454545454545456,0.09090909090909091,0.8636363636363636,-0.8181818181818182,-1.0,-0.5909090909090909,True,mixto
2026-06-28 00:00:00+00:00,117,0.1282051282051282,0.17094017094017094,0.7008547008547008,-0.5726495726495726,-0.6923076923076923,-0.4358974358974359,False,mixto
2026-07-05 00:00:00+00:00,35,0.14285714285714285,0.11428571428571428,0.7428571428571429,-0.6,-0.8285714285714286,-0.34285714285714286,False,mixto
2026-07-12 00:00:00+00:00,28,0.14285714285714285,0.21428571428571427,0.6428571428571429,-0.5,-0.75,-0.21428571428571427,True,mixto
2025-01-12 00:00:00+00:00,44,0.06818181818181818,0.38636363636363635,0.5454545454545454,-0.4772727272727273,-0.6363636363636364,-0.29545454545454547,False,politico
2025-01-19 00:00:00+00:00,170,0.2,0.5647058823529412,0.23529411764705882,-0.03529411764705882,-0.12941176470588237,0.06470588235294118,False,politico
2025-01-26 00:00:00+00:00,123,0.14634146341463414,0.5284552845528455,0.3252032520325203,-0.17886178861788618,-0.3008130081300813,-0.06483739837398486,False,politico
