week,n,pct_pos,pct_neu,pct_neg,net_sentiment,ci_low,ci_high,low_confidence
2025-08-31 00:00:00+00:00,210,0.21904761904761905,0.29523809523809524,0.4857142857142857,-0.26666666666666666,-0.3761904761904762,-0.16178571428571495,False
2025-09-07 00:00:00+00:00,132,0.3333333333333333,0.4015151515151515,0.26515151515151514,0.06818181818181818,-0.06060606060606061,0.1893939393939394,False
2025-09-14 00:00:00+00:00,488,0.48155737704918034,0.2766393442622951,0.24180327868852458,0.23975409836065573,0.17003073770491803,0.3156249999999997,False
2025-09-21 00:00:00+00:00,1110,0.21171171171171171,0.5846846846846847,0.2036036036036036,0.008108108108108109,-0.03063063063063063,0.04504504504504504,False
2025-09-28 00:00:00+00:00,348,0.32471264367816094,0.46264367816091956,0.21264367816091953,0.11206896551724138,0.037284482758620695,0.1896551724137931,False
2025-10-05 00:00:00+00:00,78,0.2564102564102564,0.41025641025641024,0.3333333333333333,-0.07692307692307693,-0.24358974358974358,0.08974358974358974,False
2025-10-12 00:00:00+00:00,341,0.30791788856304986,0.4310850439882698,0.26099706744868034,0.0469208211143695,-0.02932551319648094,0.12609970674486803,False
2025-10-19 00:00:00+00:00,68,0.27941176470588236,0.4852941176470588,0.23529411764705882,0.04411764705882353,-0.11764705882352941,0.22058823529411764,False
2025-10-26 00:00:00+00:00,247,0.20647773279352227,0.43724696356275305,0.3562753036437247,-0.14979757085020243,-0.2388663967611336,-0.05668016194331984,False
2025-11-02 00:00:00+00:00,360,0.275,0.3388888888888889,0.3861111111111111,-0.1111111111111111,-0.19166666666666668,-0.027777777777777776,False
2025-11-09 00:00:00+00:00,189,0.3386243386243386,0.3544973544973545,0.30687830687830686,0.031746031746031744,-0.08465608465608465,0.14814814814814814,False
2025-11-16 00:00:00+00:00,111,0.14414414414414414,0.26126126126126126,0.5945945945945946,-0.45045045045045046,-0.5765765765765766,-0.3153153153153153,False
2025-11-23 00:00:00+00:00,42,0.11904761904761904,0.47619047619047616,0.40476190476190477,-0.2857142857142857,-0.47619047619047616,-0.09523809523809523,False
2025-11-30 00:00:00+00:00,64,0.265625,0.1875,0.546875,-0.28125,-0.5,-0.078125,False
2025-12-07 00:00:00+00:00,441,0.22675736961451248,0.46938775510204084,0.30385487528344673,-0.07709750566893424,-0.14512471655328799,-0.0022675736961451248,False
2025-12-14 00:00:00+00:00,176,0.17045454545454544,0.4318181818181818,0.3977272727272727,-0.22727272727272727,-0.3352272727272727,-0.125,False
2025-12-21 00:00:00+00:00,20,0.0,0.4,0.6,-0.6,-0.8,-0.4,True
2025-12-28 00:00:00+00:00,18,0.16666666666666666,0.3333333333333333,0.5,-0.3333333333333333,-0.6666666666666666,0.0,True
2026-01-04 00:00:00+00:00,9,0.1111111111111111,0.5555555555555556,0.3333333333333333,-0.2222222222222222,-0.6666666666666666,0.2222222222222222,True
2026-01-11 00:00:00+00:00,10,0.2,0.4,0.4,-0.2,-0.6,0.3,True
2026-01-18 00:00:00+00:00,309,0.1941747572815534,0.47572815533980584,0.3300970873786408,-0.13592233009708737,-0.21035598705501618,-0.05825242718446602,False
2026-01-25 00:00:00+00:00,239,0.22594142259414227,0.39748953974895396,0.37656903765690375,-0.1506276150627615,-0.24267782426778242,-0.05439330543933055,False
2026-02-01 00:00:00+00:00,38,0.15789473684210525,0.4473684210526316,0.39473684210526316,-0.23684210526315788,-0.4473684210526316,0.0,False
2026-02-08 00:00:00+00:00,342,0.10818713450292397,0.5233918128654971,0.3684210526315789,-0.260233918128655,-0.32748538011695905,-0.19005847953216373,False
2026-02-15 00:00:00+00:00,183,0.16393442622950818,0.5956284153005464,0.24043715846994534,-0.07650273224043716,-0.16393442622950818,0.011065573770491059,False
2026-02-22 00:00:00+00:00,158,0.25316455696202533,0.36075949367088606,0.3860759493670886,-0.13291139240506328,-0.24699367088607596,-0.012658227848101266,False
2026-03-01 00:00:00+00:00,244,0.21311475409836064,0.35655737704918034,0.430327868852459,-0.21721311475409835,-0.3114754098360656,-0.11875000000000055,False
2026-03-08 00:00:00+00:00,93,0.34408602150537637,0.3763440860215054,0.27956989247311825,0.06451612903225806,-0.09704301075268816,0.22580645161290322,False
2026-03-15 00:00:00+00:00,219,0.2191780821917808,0.4063926940639269,0.3744292237442922,-0.1552511415525114,-0.2557077625570776,-0.0547945205479452,False
2026-03-22 00:00:00+00:00,59,0.0847457627118644,0.288135593220339,0.6271186440677966,-0.5423728813559322,-0.711864406779661,-0.3728813559322034,False
2026-03-29 00:00:00+00:00,291,0.12714776632302405,0.31958762886597936,0.5532646048109966,-0.4261168384879725,-0.5051546391752577,-0.3435567010309283,False
2026-04-05 00:00:00+00:00,63,0.1111111111111111,0.25396825396825395,0.6349206349206349,-0.5238095238095238,-0.6825396825396826,-0.3492063492063492,False
2026-04-12 00:00:00+00:00,29,0.034482758620689655,0.4827586206896552,0.4827586206896552,-0.4482758620689655,-0.6551724137931034,-0.2413793103448276,True
2026-04-19 00:00:00+00:00,366,0.20765027322404372,0.3907103825136612,0.4016393442622951,-0.19398907103825136,-0.27049180327868855,-0.11475409836065574,False
2026-04-26 00:00:00+00:00,172,0.26744186046511625,0.48255813953488375,0.25,0.01744186046511628,-0.09302325581395349,0.12805232558139457,False
2026-05-03 00:00:00+00:00,64,0.28125,0.34375,0.375,-0.09375,-0.296875,0.09375,False
2026-05-10 00:00:00+00:00,60,0.26666666666666666,0.4,0.3333333333333333,-0.06666666666666667,-0.26666666666666666,0.11666666666666667,False
2026-05-17 00:00:00+00:00,55,0.21818181818181817,0.41818181818181815,0.36363636363636365,-0.14545454545454545,-0.34545454545454546,0.05454545454545454,False
2026-05-24 00:00:00+00:00,32,0.3125,0.21875,0.46875,-0.15625,-0.4375,0.15625,False
2026-05-31 00:00:00+00:00,14,0.21428571428571427,0.42857142857142855,0.35714285714285715,-0.14285714285714285,-0.5714285714285714,0.2160714285714188,True
2026-06-07 00:00:00+00:00,10,0.1,0.3,0.6,-0.5,-0.9,-0.1,True
2026-06-14 00:00:00+00:00,1043,0.14285714285714285,0.4161073825503356,0.44103547459252157,-0.2981783317353787,-0.33940556088207097,-0.25407478427612656,False
2026-06-21 00:00:00+00:00,4521,0.10904667109046672,0.40145985401459855,0.4894934748949347,-0.38044680380446805,-0.39969033399690335,-0.3605341738553418,False
2026-06-28 00:00:00+00:00,11141,0.10582532986266942,0.4039134727582802,0.49026119737905033,-0.3844358675163809,-0.39592496185261644,-0.37258773898213804,False
2026-07-05 00:00:00+00:00,2453,0.11699959233591521,0.3791275988585406,0.5038728088055442,-0.386873216469629,-0.4141867101508357,-0.35996738687321644,False
2026-07-12 00:00:00+00:00,3531,0.11554800339847068,0.34239592183517414,0.5420560747663551,-0.42650807136788443,-0.44916454262248656,-0.40441801189464743,False
